Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
joumine,جوميــــــن,0.274467,7,0.083687,47.8626,3.94311,27.7286,0.869566,8.55225,20.7104,21.712,40.6659,59.2189,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-02-10 00:00:00
ghezala,غزالـــــــة,0.0683094,8,0.0,6.11217,0.216625,1.89178,0.0,0.6844,2.78103,2.26066,4.86231,7.93306,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-02-10 00:00:00
melah,المالح,0.00544011,33,0.04852,14.5268,0.378312,6.08736,0.48079,3.78197,5.7,8.87215,13.4755,32.188,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-02-10 00:00:00
tine,الطين,0.0127274,34,0.03225,8.6863,0.603502,4.26887,0.29924,4.63869,2.91,,11.2434,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-02-10 00:00:00
sejnane,سجنــــــان,0.230312,9,0.426785,102.536,1.09433,75.0077,3.72758,100.402,30.8919,49.7072,73.6251,88.0736,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-02-10 00:00:00
zarga,الزرقة,0.0283492,10,0.0,17.986,0.225881,5.67645,0.0203,3.3637,3.86,18.0159,13.341,22.798,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-02-10 00:00:00
kebir,الكبير,0.175346,31,0.0,6.6992,0.778188,12.4758,0.0,10.2704,11.0037,9.68272,22.9719,6.1748,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-02-10 00:00:00
moula,المولى,0.131456,32,0.02,26.3885,0.546956,12.2769,0.404,10.2457,7.57209,7.26032,21.2079,25.7335,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-02-10 00:00:00
selbarrak,سيدي البــــراق,1.83388,11,0.0,284.703,7.28861,130.424,0.0,39.6919,76.5082,84.947,172.294,283.496,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-02-10 00:00:00
ziatine,الزياتين,0.0340314,12,0.006633,26.5216,0.110819,5.5888,0.0570124,3.06285,5.1,12.2556,19.5586,32.4447,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-02-10 00:00:00
gamgoum,القمقوم,0.00321525,13,0.0,17.9515,0.0254005,5.5888,0.0,4.0594,2.4864,3.4896,4.68993,17.5648,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-02-10 00:00:00
harka,الحركة,0.105653,35,0.01,30.3568,0.115726,0.115726,0.01,0.01,4.39,,16.4538,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-02-10 00:00:00
siliana,سليانـــــــة,0.041439,14,0.0,11.0795,0.237912,9.72413,0.0,2.44425,5.66166,5.43328,20.1299,21.4499,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-02-10 00:00:00
lakhmess,لخمـــــــاس,0.0140754,15,0.000104,2.91836,0.0468949,1.17582,0.150452,1.24651,1.62847,0.837323,6.57887,5.11469,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-02-10 00:00:00
rmil,الرميـــــــل,0.00130224,16,0.0,1.348,0.0196349,1.36433,0.0,0.089432,2.02382,0.493694,6.28732,1.4136,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-02-10 00:00:00
birmcherga,بئر المشارقـــة,0.00745096,17,0.002,33.3812,0.252026,8.30211,0.02,0.4548,4.8588,4.74137,16.2718,34.9638,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-02-10 00:00:00
rmel,الرمــــــل,0.0101239,18,0.006,5.68096,0.0576453,5.3257,0.06,0.985625,1.25125,3.87919,11.8557,12.0328,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-02-10 00:00:00
nebhana,نبهانــــــة,0.0292198,19,0.04622,7.2286,0.299699,4.66245,0.25629,2.7056,2.4881,3.16601,13.1912,14.2488,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-02-10 00:00:00
sidisaad,سيدي سعـــد,0.0572268,20,0.04231,54.6094,0.114659,21.4026,0.617025,5.65546,1.48658,5.72453,31.01,56.8957,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-02-10 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0072,0.676202,0.0,7.28744,0.06552,0.618594,1.37654,2.42103,10.4204,0.300336,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-02-10 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.0034875,0.196406,0.0,0.0,13.261,0.0501661,46.3158,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-02-10 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.0162246,0.457613,1.42368,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-02-10 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.0051135,0.475123,0.0,0.1,0.1938,0.138231,1.56549,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-02-10 00:00:00
bezirk,بزيـــــــغ,0.000249292,25,0.0,1.5052,0.0101977,0.604164,0.0,0.609,0.84934,1.9023,3.25207,4.0144,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-02-10 00:00:00
chiba,شيبـــــــة,0.000650486,26,0.00528,0.91116,0.00525177,0.243749,0.062918,0.570504,1.09095,1.54899,4.40208,1.22924,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-02-10 00:00:00
masri,مصــــــري,0.00116811,27,0.0,2.55656,0.00964799,0.43148,0.0,4.16645,0.691901,0.542371,2.88817,2.85677,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-02-10 00:00:00
lebna,لبنــــــــة,0.00888257,28,0.00158,12.3155,0.0663982,2.62992,0.0145,0.719533,3.76017,18.628,12.2839,22.0083,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-02-10 00:00:00
hma,الحمـــــى,0.0,29,0.0,2.00173,0.000863109,1.69228,0.0,0.017334,0.432658,0.332466,3.11656,1.96636,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-02-10 00:00:00
abid,العبيـــــــد,0.00131431,30,0.0,4.11317,0.0156212,0.681448,0.0,0.744019,0.734283,3.22463,3.5594,7.80737,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-02-10 00:00:00
mellegue,مـــــلاق,0.00490278,1,0.0864,13.3246,0.402858,27.6322,0.7776,23.0968,9.45404,34.5193,100.742,25.2991,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-02-09 00:00:00
benmetir,بنيمطيــر,0.0609119,2,0.1114,24.3315,0.715595,12.119,0.71392,11.6262,9.88153,6.90879,22.9616,39.9641,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-02-09 00:00:00
kasseb,كســاب,0.0980795,3,0.09504,39.6118,1.82953,18.2212,0.85536,15.3965,11.175,8.06376,23.0225,51.9653,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-02-09 00:00:00
barbara,بربرة,0.125393,4,0.1188,65.1436,1.64524,33.1417,1.32433,12.8437,20.8577,13.1346,46.6912,64.7551,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-02-09 00:00:00
sidisalem,سيدي ســــالم,0.711476,5,0.443,293.493,12.8123,101.647,4.38468,95.1954,93.8696,117.045,181.895,452.751,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-02-09 00:00:00
bouheurtma,بو هرتمـــــه,0.0483996,6,0.08659,33.5872,1.02985,21.3281,0.75071,22.4942,22.6967,20.415,39.358,54.5045,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-02-09 00:00:00
joumine,جوميــــــن,0.173125,7,0.091331,47.6749,3.66864,27.4541,0.785879,8.46856,20.7104,21.6854,39.9517,59.4384,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-02-09 00:00:00
ghezala,غزالـــــــة,0.00913915,8,0.0,6.04457,0.148315,1.82347,0.0,0.6844,2.78103,2.25121,4.76641,7.93306,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-02-09 00:00:00
melah,المالح,0.00565017,33,0.04842,14.5712,0.372872,6.08192,0.43227,3.73345,5.7,8.87215,13.279,32.24,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-02-09 00:00:00
tine,الطين,0.0111833,34,0.0307,8.709,0.590774,4.25614,0.26699,4.60644,2.91,,11.1431,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-02-09 00:00:00
sejnane,سجنــــــان,0.0,9,0.425355,102.732,0.86402,74.7773,3.3008,99.9756,30.8919,49.5982,72.5599,88.0142,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-02-09 00:00:00
zarga,الزرقة,0.00279388,10,0.0,17.96,0.197531,5.6481,0.0203,3.3637,3.86,18.0159,13.2079,22.816,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-02-09 00:00:00
kebir,الكبير,0.0320118,31,0.0,6.5244,0.602841,12.3004,0.0,10.2704,11.0037,9.68168,22.5925,6.1748,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-02-09 00:00:00
moula,المولى,0.0170505,32,0.0,26.2795,0.4155,12.1455,0.384,10.2257,7.57209,7.25842,20.9468,25.7335,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-02-09 00:00:00
selbarrak,سيدي البــــراق,0.347572,11,0.0,282.892,5.45473,128.59,0.0,39.6919,76.5082,84.9313,169.656,283.798,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-02-09 00:00:00
ziatine,الزياتين,0.0122601,12,0.006866,26.4972,0.0767872,5.58559,0.0503794,3.05621,5.1,12.2401,19.3828,32.4447,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-02-09 00:00:00
gamgoum,القمقوم,0.0021435,13,0.0,17.9515,0.0221852,5.58559,0.0,4.0594,2.4864,3.48644,4.60419,17.5648,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-02-09 00:00:00
harka,الحركة,0.00671535,35,0.0,30.2712,0.010073,0.010073,0.0,0.0,4.39,,16.3024,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-02-09 00:00:00
siliana,سليانـــــــة,0.00698981,14,0.0,11.0453,0.196473,9.6827,0.0,2.44425,5.66166,5.43328,19.9347,21.5737,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-02-09 00:00:00
lakhmess,لخمـــــــاس,0.00138913,15,9.6e-05,2.90583,0.0328195,1.16174,0.150348,1.2464,1.62847,0.834872,6.52272,5.14918,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-02-09 00:00:00
rmil,الرميـــــــل,0.00122085,16,0.0,1.348,0.0183327,1.36303,0.0,0.089432,2.02382,0.492725,6.21753,1.4218,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-02-09 00:00:00
birmcherga,بئر المشارقـــة,0.0077235,17,0.002,33.3812,0.244575,8.29466,0.018,0.4528,4.8588,4.74137,16.1042,35.0247,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-02-09 00:00:00
rmel,الرمــــــل,0.0,18,0.006,5.68096,0.0475214,5.31558,0.054,0.979625,1.25125,3.86485,11.8126,12.0328,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-02-09 00:00:00
nebhana,نبهانــــــة,0.0195844,19,0.0405,7.259,0.270479,4.63323,0.21007,2.65938,2.4881,3.16601,13.1054,14.295,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-02-09 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.045205,54.6094,0.0574323,21.3453,0.574715,5.61315,1.48658,5.72453,30.9588,56.9953,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-02-09 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0072,0.697084,0.0,7.28744,0.05832,0.611394,1.37654,2.41835,10.3729,0.300336,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-02-09 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.00313875,0.196057,0.0,0.0,13.261,0.0498522,45.8585,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-02-09 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.0162246,0.457613,1.42312,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-02-09 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.00460215,0.474611,0.0,0.1,0.1938,0.138231,1.5588,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-02-09 00:00:00
bezirk,بزيـــــــغ,0.000912792,25,0.0,1.5052,0.0099484,0.603914,0.0,0.609,0.84934,1.90113,3.22279,4.0144,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-02-09 00:00:00
chiba,شيبـــــــة,0.000585206,26,0.005117,0.91684,0.00460128,0.243099,0.057638,0.565224,1.09095,1.54774,4.36446,1.23492,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-02-09 00:00:00
masri,مصــــــري,0.0,27,0.0,2.50074,0.00847988,0.430312,0.0,4.16645,0.691901,0.542371,2.86431,2.80411,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-02-09 00:00:00
lebna,لبنــــــــة,0.00965283,28,0.00162,12.3155,0.0575156,2.62103,0.01292,0.717953,3.76017,18.6064,12.1542,22.0083,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-02-09 00:00:00
hma,الحمـــــى,0.0,29,0.0,2.00762,0.000863109,1.69228,0.0,0.017334,0.432658,0.332466,3.10164,1.97226,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-02-09 00:00:00
abid,العبيـــــــد,0.00205718,30,0.0,4.11317,0.0143069,0.680134,0.0,0.744019,0.734283,3.21928,3.53408,7.80737,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-02-09 00:00:00
mellegue,مـــــلاق,0.0325987,1,0.0864,13.4071,0.397956,27.6273,0.6912,23.0104,9.45404,34.5121,100.416,25.3849,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-02-08 00:00:00
benmetir,بنيمطيــر,0.0100135,2,0.07776,24.3832,0.654683,12.0581,0.60252,11.5148,9.88153,6.87639,22.6209,40.0268,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-02-08 00:00:00
kasseb,كســاب,0.126902,3,0.09504,39.6118,1.73145,18.1231,0.76032,15.3014,11.175,8.06376,22.6372,52.0333,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-02-08 00:00:00
barbara,بربرة,0.138689,4,0.1328,65.1436,1.51984,33.0163,1.20553,12.7249,20.8577,13.1203,45.9719,64.7551,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-02-08 00:00:00
sidisalem,سيدي ســــالم,1.02092,5,0.443,293.181,12.1009,100.935,3.94168,94.7524,93.8696,116.447,178.658,453.15,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-02-08 00:00:00
bouheurtma,بو هرتمـــــه,0.0480977,6,0.0866,33.6295,0.981448,21.2797,0.66412,22.4076,22.6967,20.3653,38.5754,54.7738,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-02-08 00:00:00
joumine,جوميــــــن,0.241878,7,0.085828,47.5999,3.49551,27.281,0.694548,8.37723,20.7104,21.6267,39.2376,59.614,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-02-08 00:00:00
ghezala,غزالـــــــة,0.00916373,8,0.0,6.0363,0.139176,1.81433,0.0,0.6844,2.78103,2.25121,4.67051,7.94316,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-02-08 00:00:00
melah,المالح,0.00583112,33,0.04855,14.6156,0.367222,6.07627,0.38385,3.68503,5.7,8.87215,13.0824,32.292,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-02-08 00:00:00
tine,الطين,0.0106892,34,0.0302,8.7317,0.579591,4.24496,0.23629,4.57574,2.91,,11.0428,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-02-08 00:00:00
sejnane,سجنــــــان,0.0383174,9,0.428925,103.189,0.86402,74.7773,2.87544,99.5503,30.8919,49.5074,71.4947,88.2515,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-02-08 00:00:00
zarga,الزرقة,0.00279388,10,0.0,17.96,0.194737,5.64531,0.0203,3.3637,3.86,18.0138,13.0748,22.816,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-02-08 00:00:00
kebir,الكبير,0.0388571,31,0.0,6.494,0.57083,12.2684,0.0,10.2704,11.0037,9.65805,22.213,6.152,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-02-08 00:00:00
moula,المولى,0.0159777,32,0.0,26.2652,0.398449,12.1284,0.384,10.2257,7.57209,7.25619,20.6857,25.7335,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-02-08 00:00:00
selbarrak,سيدي البــــراق,0.626491,11,0.0,282.59,5.10716,128.242,0.0,39.6919,76.5082,84.8928,167.018,283.798,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-02-08 00:00:00
ziatine,الزياتين,0.00898173,12,0.005985,26.4972,0.0645271,5.58344,0.0435134,3.04935,5.1,12.2316,19.2069,32.4447,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-02-08 00:00:00
gamgoum,القمقوم,0.00107175,13,0.0,17.9515,0.0200417,5.58344,0.0,4.0594,2.4864,3.48519,4.51845,17.5648,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-02-08 00:00:00
harka,الحركة,0.00335768,35,0.0,30.2712,0.00335768,0.00335768,0.0,0.0,4.39,,16.151,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-02-08 00:00:00
siliana,سليانـــــــة,0.00724869,14,0.0,11.0453,0.189484,9.67571,0.0,2.44425,5.66166,5.43328,19.7395,21.7389,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-02-08 00:00:00
lakhmess,لخمـــــــاس,0.00314888,15,0.008217,2.90583,0.0314304,1.16035,0.150252,1.2463,1.62847,0.830458,6.46657,5.18366,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-02-08 00:00:00
rmil,الرميـــــــل,0.00118015,16,0.0,1.348,0.0171118,1.36181,0.0,0.089432,2.02382,0.490801,6.14775,1.43,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-02-08 00:00:00
birmcherga,بئر المشارقـــة,0.00717841,17,0.002,33.3812,0.236851,8.28694,0.016,0.4508,4.8588,4.72767,15.9367,35.0247,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-02-08 00:00:00
rmel,الرمــــــل,0.00960077,18,0.006,5.71072,0.0475214,5.31558,0.048,0.973625,1.25125,3.86485,11.7694,12.0764,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-02-08 00:00:00
nebhana,نبهانــــــة,0.0180011,19,0.03639,7.2894,0.250895,4.61365,0.16957,2.61888,2.4881,3.14477,13.0196,14.3181,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-02-08 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.07778,54.7046,0.0574323,21.3453,0.52951,5.56794,1.48658,5.72453,30.9075,57.0949,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-02-08 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0072,0.738847,0.0,7.28744,0.05112,0.604194,1.37654,2.41612,10.3255,0.300336,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-02-08 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.00279,0.195708,0.0,0.0,13.261,0.0495384,45.4012,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-02-08 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.0162246,0.457613,1.42256,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-02-08 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.0040908,0.4741,0.0,0.1,0.1938,0.138231,1.55212,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-02-08 00:00:00
bezirk,بزيـــــــغ,0.000456396,25,0.0,1.5052,0.0090356,0.603001,0.0,0.609,0.84934,1.90113,3.1935,4.0236,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-02-08 00:00:00
chiba,شيبـــــــة,0.000910755,26,0.0,0.92252,0.00401608,0.242514,0.052521,0.560107,1.09095,1.54762,4.32684,1.24628,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-02-08 00:00:00
masri,مصــــــري,0.0,27,0.0,2.4527,0.00847988,0.430312,0.0,4.16645,0.691901,0.541832,2.84045,2.7585,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-02-08 00:00:00
lebna,لبنــــــــة,0.00805231,28,0.00148,12.3155,0.0478628,2.61138,0.0113,0.716333,3.76017,18.6064,12.0245,22.0759,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-02-08 00:00:00
hma,الحمـــــى,0.0,29,0.0,2.01941,0.000863109,1.69228,0.0,0.017334,0.432658,0.332466,3.08672,1.97815,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-02-08 00:00:00
abid,العبيـــــــد,0.0,30,0.0,4.11317,0.0122497,0.678077,0.0,0.744019,0.734283,3.21928,3.50875,7.81878,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-02-08 00:00:00
mellegue,مـــــلاق,0.0328016,1,0.0864,13.4621,0.365357,27.5947,0.6048,22.924,9.45404,34.4191,100.09,25.3849,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-02-07 00:00:00
benmetir,بنيمطيــر,0.0,2,0.07776,24.4523,0.64467,12.0481,0.52476,11.4371,9.88153,6.84098,22.2801,40.0895,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-02-07 00:00:00
kasseb,كســاب,0.126684,3,0.09504,39.5827,1.60454,17.9962,0.66528,15.2064,11.175,8.06376,22.2518,52.1013,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-02-07 00:00:00
barbara,بربرة,0.134897,4,0.1276,65.1436,1.38115,32.8777,1.07273,12.5921,20.8577,13.1035,45.2527,64.7551,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-02-07 00:00:00
sidisalem,سيدي ســــالم,1.64212,5,0.443,292.557,11.0799,99.9144,3.49868,94.3094,93.8696,116.34,175.422,453.55,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-02-07 00:00:00
bouheurtma,بو هرتمـــــه,0.0894618,6,0.08663,33.6718,0.93335,21.2316,0.57752,22.321,22.6967,20.2624,37.7927,54.992,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-02-07 00:00:00
joumine,جوميــــــن,0.217236,7,0.099508,47.4498,3.25364,27.0391,0.60872,8.2914,20.7104,21.5986,38.5234,59.8334,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-02-07 00:00:00
ghezala,غزالـــــــة,0.00915056,8,0.0,6.02802,0.130012,1.80517,0.0,0.6844,2.78103,2.2446,4.57461,7.94316,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-02-07 00:00:00
melah,المالح,0.0208911,33,0.04883,14.66,0.361391,6.07044,0.3353,3.63648,5.7,8.87215,12.935,32.37,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-02-07 00:00:00
tine,الطين,0.0135952,34,0.0331,8.7544,0.568902,4.23427,0.20609,4.54554,2.91,,10.9424,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-02-07 00:00:00
sejnane,سجنــــــان,0.0997547,9,0.424725,103.58,0.825703,74.739,2.44652,99.1213,30.8919,49.4786,70.4294,88.548,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-02-07 00:00:00
zarga,الزرقة,0.00223511,10,0.0,17.96,0.191944,5.64252,0.0203,3.3637,3.86,18.0138,12.975,22.87,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-02-07 00:00:00
kebir,الكبير,0.0310404,31,0.0,6.456,0.531972,12.2296,0.0,10.2704,11.0037,9.65675,21.9284,6.152,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-02-07 00:00:00
moula,المولى,0.0447172,32,0.0,26.2508,0.382471,12.1124,0.384,10.2257,7.57209,7.25397,20.4899,25.7335,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-02-07 00:00:00
selbarrak,سيدي البــــراق,0.331488,11,0.0,281.987,4.48067,127.616,0.0,39.6919,76.5082,84.8515,164.379,283.798,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-02-07 00:00:00
ziatine,الزياتين,0.00736422,12,0.0053664,26.4972,0.0555454,5.58237,0.0375284,3.04336,5.1,12.2316,19.075,32.4742,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-02-07 00:00:00
gamgoum,القمقوم,0.00321525,13,0.0,17.9515,0.01897,5.58237,0.0,4.0594,2.4864,3.48361,4.45415,17.5648,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-02-07 00:00:00
siliana,سليانـــــــة,0.0406558,14,0.0,11.0453,0.182235,9.66846,0.0,2.44425,5.66166,5.43328,19.5442,21.9089,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-02-07 00:00:00
lakhmess,لخمـــــــاس,0.00429618,15,0.021558,2.9121,0.0282815,1.1572,0.142035,1.23809,1.62847,0.827003,6.41041,5.20953,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-02-07 00:00:00
rmil,الرميـــــــل,0.00134294,16,0.0,1.348,0.0159317,1.36063,0.0,0.089432,2.02382,0.489512,6.07796,1.441,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-02-07 00:00:00
birmcherga,بئر المشارقـــة,0.00608822,17,0.002,33.3812,0.229673,8.27976,0.014,0.4488,4.8588,4.7148,15.7691,35.0247,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-02-07 00:00:00
rmel,الرمــــــل,0.0,18,0.006,5.71072,0.0379207,5.30598,0.042,0.967625,1.25125,3.85091,11.7263,12.0764,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-02-07 00:00:00
